area	bedrooms	bathrooms	floor	age	distance_to_metro	school_proximity	price
986.5598774	1	3	14	21	4.93	3.36	95.86894332
1688.32852	1	3	16	6	7.58	0.82	147.8973294
849.2904875	4	2	4	8	9.4	9.94	93.66403557
1884.816114	1	1	19	16	3.56	8.71	161.6081896
500.9453961	5	3	3	26	10.81	4.71	54.751181
1373.908026	3	4	10	9	8.25	6.7	147.669672
1390.172273	2	4	17	3	6.76	6.75	125.3659888
881.7771728	1	2	9	21	12.17	2.03	74.18729161
1369.757575	2	2	16	25	3.73	2.08	115.9194668
1711.807468	1	2	29	6	13.26	4.75	123.3035203
313.2724643	3	2	14	6	8.46	9.12	44.19751692
1401.097923	5	3	5	7	9.18	0.2	165.7051137
300	3	1	22	29	13.14	7.85	19.91358927
813.7340786	2	2	20	25	12.28	0.67	53.39247569
1851.666546	1	2	15	23	9.06	4.83	150.1179043
967.2871866	2	3	14	23	11.32	6.41	72.98414618
730.4480142	5	2	7	7	6.56	6.9	98.08176271
1120.824908	3	2	8	15	8.26	0.68	105.4236485
2027.162535	2	1	10	11	1.02	4.24	162.3313794
467.3271011	2	4	26	14	1.44	5.88	66.03940794
779.4760353	5	2	1	7	12.46	0.75	91.39485925
1798.972673	1	3	26	21	0.99	1.44	157.0790306
1943.080937	2	1	12	8	2.62	6.67	160.5784485
1158.62751	5	3	3	2	11.96	5.26	140.0215748
704.378919	1	1	26	21	0.12	1.7	62.8272282
2038.337401	1	1	8	20	4.31	5.4	175.5459738
1837.776957	3	2	4	15	8.8	9.14	153.0175376
1471.578795	5	2	18	14	8.97	0.25	152.5705457
875.0390604	1	2	21	23	11.68	6.46	65.85364649
1180.388264	3	4	2	3	7.64	0.83	125.379209
1135.855968	4	4	29	19	7.69	0.16	110.7477402
1332.340522	5	3	20	28	10.91	1.59	132.5046858
1780.400575	4	2	2	15	7.53	4.29	177.5152819
1551.766816	1	4	5	9	9.17	8.04	123.8615515
769.0495692	5	2	27	10	13.48	2.89	75.71313127
1750.59858	3	4	9	25	6.08	6.29	186.6656826
1325.252856	1	4	4	28	5.84	4.17	103.6602101
1474.826318	5	1	29	4	0.15	2.42	151.3243353
1786.616344	5	2	24	10	9.24	5.19	182.5263114
755.3679002	4	2	2	28	0.54	7.99	94.52769193
1185.669769	1	4	21	12	7.61	8.34	80.76875071
987.4181795	3	2	23	14	12.08	8.48	94.3677135
572.8562299	3	4	6	5	8.29	3.45	70.67045074
1338.683991	1	2	21	15	4.12	7.96	112.7891701
2204.622621	1	1	29	14	11.81	2.2	188.0890455
463.9689022	2	2	17	10	4.12	7.41	48.7637529
1187.087756	4	1	22	19	11.02	9.49	97.53151681
1456.217174	1	3	7	1	9.19	0.24	130.5620463
1249.231281	1	2	0	27	2.63	4.46	102.2234759
1154.748779	2	2	24	27	13.59	6.51	91.83747245
680.3134546	2	2	3	29	3.09	7.05	74.81037563
1293.114697	5	1	23	1	14.84	1.84	130.9446938
897.2944092	3	2	25	11	0.21	9.72	94.12690892
324.031318	4	2	6	15	4.03	6.19	55.09839308
1677.836888	5	4	13	18	3.08	1.73	179.9489124
1583.354328	1	3	12	1	0.31	0.3	160.3364498
1220.664391	2	1	9	16	11.01	7.85	91.48810188
1291.629875	3	4	22	13	10.43	0.89	129.8484351
1629.727205	5	1	17	23	11.91	1.5	125.1906581
1289.735863	3	4	0	27	3.92	5.79	137.6820835
1561.607022	2	3	3	15	6.72	6.07	153.819374
1081.00712	5	4	27	4	9.92	6.9	127.9505799
1724.793495	5	1	15	9	6.65	4	177.7628242
1328.31429	3	2	15	16	10.49	7.76	114.7275231
1277.620777	2	2	17	12	9.55	9.75	100.4447964
691.9755645	1	3	7	15	1.81	2.78	59.92301757
1314.782342	5	1	9	8	11.74	7.06	134.5279633
867.218033	1	1	15	23	10.84	9.29	52.9312934
944.6869094	2	1	22	3	9.87	6.89	80.98133125
873.8497487	5	3	23	23	2.41	6.84	101.2853609
773.5060272	5	2	10	28	4.09	2.32	86.74178329
2049.908561	1	4	5	27	5.96	5.4	173.6684127
1732.535625	4	3	0	28	4.27	5.67	140.8616768
1968.147001	1	4	29	25	3.49	7.03	164.8047966
710.8419922	1	2	28	15	12.1	9.97	61.11299254
1228.5015	4	3	28	22	9.61	0.43	115.0859469
682.5969499	2	2	11	26	8.53	0.75	53.15012183
921.7220491	2	4	24	10	3.47	0.87	110.4257119
832.7492066	5	1	5	6	13.78	7.46	79.87341938
1695.833603	3	1	27	16	2.95	1.45	157.811577
1041.508129	3	4	12	21	11.94	6.26	93.38021146
1627.351733	5	1	25	12	14.5	3.31	147.1358024
1441.648356	3	4	16	3	10.93	4.63	154.3079714
2121.455501	1	3	0	13	14.89	2.24	178.2757978
608.2223107	1	3	7	9	9.8	8.67	42.24393474
1703.693296	4	3	21	9	3.34	5.9	163.3466416
1658.576348	4	1	7	9	3.14	9.45	150.7319794
810.6484648	5	2	23	26	4.94	5.79	89.45559204
1602.853335	5	1	10	11	0.21	1.33	173.5001001
1334.457985	5	1	13	1	10.26	1.79	135.8310144
1109.009496	1	2	23	25	4.1	9.89	89.41337754
870.4258052	3	2	9	22	12.25	7.28	51.79452221
912.3562194	5	2	14	8	5.45	0.59	121.2169457
2019.924838	5	2	6	28	7.25	7.07	177.5593164
1200.273128	1	1	6	4	14.49	4.18	98.8762619
1512.852001	1	4	9	7	3.71	3.14	145.1269563
883.6402473	1	3	3	20	10.85	1.63	67.6749338
888.0588215	3	4	24	13	11.35	8.42	83.7496283
1632.793924	5	1	27	6	3.39	0.73	158.2005824
660.1695154	2	2	17	6	7.56	2.97	83.19885872
1033.914493	2	3	26	8	5.32	3.13	81.5866288
1213.610964	5	3	24	2	11.6	1.69	120.2836426
1244.549041	5	4	9	13	9.38	5.13	126.483225
1128.362686	5	1	18	16	7.19	0.22	131.439972
1358.327912	5	1	13	17	11.71	3.08	133.7283962
1477.142302	3	1	12	11	3.6	9.34	117.4989813
1493.855018	2	3	14	21	11.33	3.17	125.7213071
805.6784765	4	4	15	13	12.99	3.67	93.64358821
1086.337961	2	3	1	25	13.19	4.78	111.0240683
1677.905145	2	3	28	25	11.78	5.66	133.670933
1557.858875	1	2	3	27	6.18	8.11	111.3803293
650.8562194	5	4	20	12	14.73	1.98	82.03218024
1340.59196	5	2	17	13	5.76	8.73	132.4185008
408.7099003	5	1	28	8	9.62	7.6	58.70587873
1218.773961	1	3	16	18	2.5	7.25	115.6066662
1959.106807	3	4	9	25	14.71	0.96	171.0078615
820.8429131	3	1	26	1	10.59	0.31	90.49340028
866.2707818	4	4	20	10	11.33	5.98	109.2785124
1505.611913	3	3	8	16	1.08	8.65	140.3223687
582.8793939	3	4	14	1	11.47	5.89	57.41004249
946.897988	5	1	27	18	11.64	2.21	97.15559655
1438.576455	2	2	11	6	10.11	1	117.3407861
946.2856609	3	3	20	17	4.45	7.03	84.02293535
1105.612005	3	2	27	12	7.4	7.25	95.54795852
1497.674284	1	3	26	4	1.75	1.81	130.7585357
1368.618433	4	1	25	17	7.13	0.38	141.8151251
1306.727359	1	3	8	22	3.73	4.14	115.2392997
1064.351088	5	2	13	25	5.3	5.87	114.6599754
1348.024446	2	3	12	23	2.52	7.09	126.7485995
1150.506928	4	1	27	23	3.53	8.12	105.7090489
1383.122244	1	3	25	28	1.24	6.14	128.8548181
1001.22719	3	2	5	15	13.81	1.2	86.24049511
1126.97241	3	1	18	14	8	6.86	99.39016541
804.016883	4	2	3	7	6.01	9.84	79.65893878
1185.996956	3	3	19	25	8.07	9.07	118.4428146
875.5996545	1	4	16	14	9.46	8.73	75.64062028
754.3814199	1	2	18	24	13.84	3.09	61.250791
1303.464459	3	3	2	0	2.76	7.53	128.1265403
1285.09591	3	4	28	27	4.5	8.53	127.5538686
1513.149494	5	4	13	16	14.64	6.82	149.7559904
1027.549772	2	1	16	29	5.63	2.58	70.62918494
1363.221139	4	4	12	14	0.44	9.54	140.938942
1420.319029	1	2	8	13	2.3	4.56	127.8865276
1377.909523	4	2	26	13	0.49	1.39	140.0355479
869.7385269	5	4	0	9	14.85	1.19	112.1541855
1259.745393	1	3	24	1	4.26	6.51	106.7871602
1345.656118	5	2	16	26	13.86	4.43	115.9936626
1202.871387	5	2	15	5	14.94	1.04	112.4763325
365.4089367	3	1	17	29	9.04	7.43	41.2399297
1264.19585	4	3	1	16	0.59	8.01	119.7335288
2085.012416	4	4	13	4	1.32	7.28	186.0671706
1055.984292	3	3	21	4	7.28	2.1	115.3765946
4543.845804	4	1	22	14	6.15	6.93	89.38581491
1349.339424	3	1	26	14	9.13	0.21	133.2266501
1324.951284	1	3	16	19	6.64	3.12	123.1555367
1677.094066	5	1	2	10	14.02	4.05	151.6786937
696.8527376	5	1	1	4	8.07	8.37	65.93643632
1492.552101	4	1	7	27	10.44	3.96	116.2271449
1436.168825	2	3	24	0	13.46	0.21	114.8415968
1143.141385	5	1	28	10	2.29	3.59	122.4486959
1335.474927	3	4	1	10	3.52	5.04	128.9949671
1611.782993	2	4	1	5	1.7	9.5	151.9954453
1548.926152	2	2	25	22	2.18	9.42	135.4977339
742.7922752	5	4	8	7	7.74	1.89	116.1063891
1528.063275	5	2	29	1	4.89	1.93	166.1417356
1174.124558	5	3	19	14	6.41	1.72	127.5753358
6145.748196	3	1	20	22	14.74	7.91	80.66800333
1229.278796	2	4	28	21	2.43	0.16	122.0604192
1139.902804	4	2	26	8	8.16	1.36	126.1306393
1676.682999	3	3	24	14	1.57	5.43	163.815033
1166.512816	1	2	5	7	4.85	2.55	97.48241523
752.1815486	5	1	25	29	7.96	1.01	74.55002843
1042.588058	2	4	11	15	14.2	3.66	93.67277392
1271.477887	3	3	24	26	5.93	2.81	114.2731025
1691.685914	1	2	8	13	1.07	5.16	143.2518138
1441.237874	3	3	6	14	5.88	9.79	110.939012
859.7858885	3	2	29	19	2.27	1.33	83.81305877
2194.075967	4	2	11	29	3.53	3.79	197.2695009
1305.910124	4	1	25	12	9.31	9.33	126.5879695
1710.156295	3	1	24	8	1.1	8.78	158.2300937
1139.314227	1	2	4	0	7.02	4	116.1156265
1413.343698	2	4	15	26	9.18	7.02	119.6498024
1535.787402	2	3	4	5	6.39	0.97	137.1417188
1687.277885	5	3	11	7	0.38	7.15	169.5661382
1622.947322	5	1	23	26	14.78	9.73	139.3059227
1548.8788	2	4	25	26	5.57	5.42	134.2094929
1073.965308	3	2	19	19	11.7	5.04	87.92025105
971.3015832	3	1	8	17	4.95	1.95	79.12873761
1333.043004	4	2	22	26	7.18	6.37	111.9996825
1573.251229	4	2	6	17	5.89	5.95	142.5613039
1110.91172	5	1	28	25	5.2	6.55	102.0798736
1626.068786	2	4	18	16	0.43	0.36	148.5355098
1781.046698	3	3	19	20	5.46	5.53	176.0815058
833.4716324	2	1	22	15	13.35	5.99	72.36974008
865.2317185	1	4	10	12	10.39	2.15	102.9518946
1143.849976	2	2	26	21	2.27	2.16	91.50392694
1323.045067	1	1	29	3	8.91	2.83	117.5190426
990.1731945	4	3	20	3	13.39	7.15	95.57976647
1740.881072	4	3	11	20	10.53	6.1	155.9510157
1369.626745	5	2	2	13	2.32	8.47	158.017876
1215.778819	2	1	16	4	13.03	3.03	87.80737688
625.6361905	2	3	6	15	4.59	9.13	58.0117536
673.6736734	1	1	21	13	6.87	7.46	48.70060509
1312.4037	4	3	9	29	7.94	4.01	116.0558561
346.9617495	1	2	22	13	12.77	1.04	9.994131487
1605.054964	4	2	14	13	13.98	2.64	156.8700987
1136.738462	1	1	29	24	13.95	9.57	90.79403754
2497.237188	4	4	1	23	0.22	3.17	238.297788
2123.1665	1	4	12	24	13.84	3.37	157.1655547
1127.420372	4	2	27	28	0.91	1.98	117.2940431
1157.465199	1	3	3	13	4.06	8.09	112.4130692
1598.232606	2	4	17	18	7.77	2.83	148.1544302
1881.269044	5	2	23	29	7.25	3.37	170.1119169
544.788377	1	3	22	2	9.11	4.2	71.39687415
485.4498139	5	3	0	16	7.24	4.39	60.54458634
951.1860778	2	4	1	13	14.02	4.17	84.74656424
1433.095033	2	2	1	9	3.68	5.09	138.915606
1398.749436	4	3	3	12	4.18	8.16	141.5343645
1627.908582	5	3	2	21	13.82	8.21	151.180329
720.1209887	3	1	16	3	1.24	8	86.55704549
300	4	1	27	10	9.18	1.1	50.35266611
1543.205678	5	4	13	14	10.26	8.02	146.0802702
868.7214908	1	1	1	14	7.63	1.29	68.33466389
392.6048542	1	2	15	29	10.44	1.33	30.6877762
1258.025498	2	4	10	23	2.67	9.48	130.4659269
1517.270275	3	4	24	1	12.8	8.21	140.705015
1151.177147	1	1	12	10	2.19	5.57	109.0041559
1016.860646	5	3	0	1	6.07	8.76	116.6812249
1136.255107	5	2	24	22	1.22	9.89	136.8616605
1051.766895	1	2	22	28	8.22	6.15	79.97819119
660.7811552	5	2	1	4	10.08	6.17	85.85886228
914.1277292	5	4	1	12	14.12	7.57	88.94132847
1408.511962	2	2	20	0	11.12	2.4	117.2125573
1328.671417	3	3	28	6	8.16	1.75	131.032696
1267.223922	2	3	4	6	14	7.62	121.2928931
801.9406073	3	1	3	9	7.23	3.51	87.50713799
1127.398735	5	2	11	5	8.46	1.44	101.5238945
329.1739814	3	4	25	19	8.98	3.22	52.81051134
1271.390666	5	1	25	11	6.21	3.65	113.5257492
1771.543083	5	3	28	12	12.59	9.66	170.2873683
610.3471472	2	2	27	23	2.86	7.01	64.73186908
965.6289307	2	3	2	27	8.37	5.36	81.92026
1331.642711	4	1	19	10	10.86	9.69	126.019943
1701.137054	1	3	9	17	13.57	9.04	130.4336343
1020.710153	4	2	19	1	13.27	5.17	103.5904492
923.0998683	4	2	17	15	7.68	9.07	76.49368533
412.430743	3	1	20	1	9.68	4.1	48.03646664
1241.375252	5	2	20	18	5.97	2.38	136.4806458
2016.830416	5	3	20	5	7.08	2.4	184.1188401
1310.943385	5	3	26	0	13.6	6.66	140.4137076
1191.088408	1	4	26	10	13.97	5.06	81.28787543
1328.832924	3	4	9	17	13.44	6.62	106.4866756
1195.563198	3	4	0	9	2.16	6.89	121.8931873
874.7942511	5	3	5	17	12.77	0.32	96.43939009
1529.311966	4	3	10	29	14.23	0.63	128.5378305
1290.304609	1	1	1	27	5.48	5.37	95.85229736
1207.045301	4	4	6	0	7.83	1.99	143.6472279
809.8535891	2	3	19	18	11.71	6.36	82.53518888
1721.403173	3	1	20	15	8.47	5.57	144.3483015
1465.881098	3	3	20	25	14.9	5.9	117.2293641
978.8316651	4	1	20	6	6.89	3.09	99.69599019
1600.729941	1	4	17	14	10.74	6.43	157.2038489
1000.971665	3	4	20	28	11.91	8.31	87.30735467
887.198603	4	4	18	0	7.46	9.98	116.7500548
896.118753	1	3	3	22	12.87	8.4	74.84567289
491.5725788	4	3	12	20	8.24	5.62	57.89315399
1388.616952	1	1	17	8	6.23	2.01	114.5314796
467.5420487	5	2	19	1	1.71	6.85	83.16326111
708.6224675	1	2	28	16	5.96	9.38	52.17249104
369.7647964	2	4	24	24	11.04	2.2	35.70805326
1165.572123	5	2	23	23	13.83	2.63	115.6341897
1139.871816	4	4	12	9	3.85	1.58	125.3998991
1069.321515	5	1	29	5	5.39	7.39	109.7161937
782.9689221	5	2	26	4	2.39	4.12	97.39407321
731.1064986	4	2	27	7	10.39	0.72	76.07748984
1385.747945	4	4	18	7	14.41	8.76	134.5544822
979.7792273	2	1	16	29	9.65	5.62	76.16879546
1326.543329	4	2	0	4	9.29	3.38	117.7097457
845.9005256	3	2	5	11	8.35	3.51	80.46937379
1272.425097	3	2	18	6	1.42	2.97	127.0435938
1721.311215	2	1	19	12	10.97	4.61	139.112456
1434.46632	1	1	0	12	9.07	3.44	124.1122233
1035.034473	1	2	7	16	9.96	5.52	77.41282287
1302.879588	3	4	16	3	13.49	7.76	149.373119
1103.73393	4	4	20	17	11.78	6.78	121.0942702
1203.152074	2	2	21	9	11.74	3.02	120.05553
1069.755579	1	1	14	2	13.92	5.33	76.2754582
1134.265918	1	2	17	11	14.85	8.42	66.37950729
1284.837341	5	1	6	0	8.76	0.78	131.2602934
802.6565202	3	2	15	26	1.72	0.88	87.37978034
793.6484692	4	1	6	10	6.94	5.61	82.05628962
